.shanghai20110304.txt|数据制作: BusLineDataSpider|作者: 小超(ourloveliness@gmail.com)|更新日期: 2011-3-4 21:55:04

轨道交通1号线 富锦路-友谊西路-宝安公路-共富新村-呼兰路-通河新村-共康路-彭浦新村-汶水路-上海马戏城-延长路-中山北路-上海火车站-汉中路-新闸路-人民广场-黄陂南路-陕西南路-常熟路-衡山路-徐家汇-上海体育馆-漕宝路-上海南站-锦江乐园-莲花路-外环路-莘庄:{      } 轨道交通 富锦路05：30-22：30 莘庄05:30-22:32 多级票价：3—7元 上海地铁
轨道交通2号线 浦东国际机场-海天三路-远东大道-凌空路-川沙-华夏东路-创新中路-唐镇-广兰路-金科路-张江高科-龙阳路-世纪公园-上海科技馆-世纪大道-东昌路-陆家嘴-南京东路-人民广场-南京西路-静安寺-江苏路-中山公园-娄山关路-威宁路-北新泾-淞虹路-虹桥2号航站楼-虹桥火车站-徐泾东:{      } 轨道交通 广兰路05:30-22:45 徐泾东05:30-22:45 多级票价：3—9元 上海地铁
轨道交通3号线 上海南站-石龙路-龙漕路-漕溪路-宜山路-虹桥路-延安西路-中山公园-金沙江路-曹杨路-镇坪路-中潭路-上海火车站-宝山路-东宝兴路-虹口足球场-赤峰路-大柏树-江湾镇-殷高西路-长江南路-淞发路-张华浜-淞滨路-水产路-宝杨路-友谊路-铁力路-江杨北路:{      } 轨道交通 上海南站05：25-22：30 江杨北路05：25-22：35 多级票价：3—6元 上海地铁
轨道交通4号线 宜山路-虹桥路-延安西路-中山公园-金沙江路-曹杨路-镇坪路-中潭路-上海火车站-宝山路-海伦路-临平路-大连路-杨树浦路-浦东大道-世纪大道-浦电路-蓝村路-塘桥-南浦大桥-西藏南路-鲁班路-大木桥路-东安路-上海体育场-上海体育馆-宜山路:{      } 轨道交通 宜山路 双向05：30-22：30 多级票价：3—4元 上海地铁
轨道交通5号线 莘庄-春申路-银都路-颛桥-北桥-剑川路-东川路-金平路-华宁路-文井路-闵行开发区:{      } 轨道交通 莘庄06:00-22:30 闵行开发区06:00-22:00 多级票价：2－3元 上海地铁
轨道交通6号线 港城路-外高桥保税区北-航津路-外高桥保税区南-洲海路-五洲大道-东靖路-巨峰路-五莲路-博兴路-金桥路-云山路-德平路-北洋泾路-民生路-源深体育中心-世纪大道-浦电路-蓝村路-上海儿童医学中心-临沂新村-高科西路-东明路-高青路-华夏西路-上南路-灵岩南路:{      } 轨道交通 港城路05：30-22：30 灵岩南路05：32-22：32 多级票价：3—6元 上海地铁
轨道交通7号线 花木路-龙阳路-芳华路-锦绣路-杨高南路-高科西路-云台路-耀华路-长清路-后滩-船厂路-东安路-肇嘉浜路-常熟路-静安寺-昌平路-长寿路-镇坪路-岚皋路-新村路-大华三路-行知路-大场镇-场中路-上大路-南陈路-上海大学-顾村公园-罗南新村-美兰湖:{      } 轨道交通 花木路05:30-22:00 美兰湖06:00-22:00 多级票价：3—6元 上海地铁
轨道交通8号线 航天博物馆-联航路-江月路-浦江镇-芦恒路-凌兆新村-杨思-成山路-耀华路-西藏南路-陆家浜路-老西门-大世界-人民广场-曲阜路-中兴路-西藏北路-虹口足球场-曲阳路-四平路-鞍山新村-江浦路-黄兴路-延吉中路-黄兴公园-翔殷路-嫩江路-市光路:{      } 轨道交通 航天博物馆05：30—22：30 市光路05:30—22：30 多级票价：3—6元 上海地铁
轨道交通9号线 杨高中路-世纪大道-商城路-小南门-陆家浜路-马当路-打浦桥-嘉善路-肇嘉浜路-徐家汇-宜山路-桂林路-漕河泾开发区-合川路-星中路-七宝-中春路-九亭-泗泾-佘山-洞泾-松江大学城-松江新城:{      } 轨道交通 杨高中路05：30—22：30 松江新城05：50—22：00 多级票价：3—7元 上海地铁
轨道交通10号线支线 新江湾城-殷高东路-三门路-江湾体育场-五角场-国权路-同济大学-四平路-邮电新村-海伦路-四川北路-天潼路-南京东路-豫园-老西门-新天地-陕西南路-上海图书馆-交通大学-虹桥路-宋园路-伊犁路-水城路-龙溪路-龙柏新村-紫藤路-航中路:{      } 轨道交通 新江湾城05:30—21:55 航中路05:30—21:55 多级票价：3—6元 上海地铁
轨道交通10号线主线 新江湾城-殷高东路-三门路-江湾体育场-五角场-国权路-同济大学-四平路-邮电新村-海伦路-四川北路-天潼路-南京东路-豫园-老西门-新天地-陕西南路-上海图书馆-交通大学-虹桥路-宋园路-伊犁路-水城路-龙溪路-上海动物园-虹桥1号航站楼-虹桥2号航站楼-虹桥火车站:{      } 轨道交通 新江湾城05:35-22:00 虹桥火车站05:55-22:00 多级票价：3—6元 上海地铁
轨道交通11号线支线 江苏路-隆德路-曹杨路-枫桥路-真如-上海西站-李子园-祁连山路-武威路-桃浦新村-南翔-马陆-嘉定新城-上海赛车场-上海汽车城-安亭:{      } 轨道交通 江苏路06:09-21:55 安亭05:37-21:32 多级票价：3—6元 上海地铁
轨道交通11号线主线 江苏路-隆德路-曹杨路-枫桥路-真如-上海西站-李子园-祁连山路-武威路-桃浦新村-南翔-马陆-嘉定新城-白银路-嘉定西-嘉定北:{      } 轨道交通 江苏路06：00-22：00 嘉定北05:38-21:43 多级票价：3—6元 上海地铁
792路 泰东路渡口-东方医院(浦东南路浦东大道)-南泉北路新上海商业城-南泉北路张杨路-南泉路潍坊路-浦电路崂山路-东方路蓝村路-易初莲花(浦建路杨高南路)-锦绣路浦建路-锦绣路锦和路-中国浦东干部学院-锦绣路北艾路-天池(莲园路锦绣路)-莲园路博华路-北蔡中学(莲园路沪南路)-莲溪(沪南路北中路)-陈家桥(陈春路沪南路)-绿川小区(陈春路绿林路):{      } 常规线路 泰东路渡口05:30-22:30 绿川小区05:30-22:30 本线空调车  单一票价：2.00元 浦交杨高
793路B线 港电路(外高桥电厂9号门)-港电路(外高桥电厂5号门)-卫生院(同港路欧高公路)-同港路清溪路-张杨北路清溪路-张杨北路花山路-港城路地铁站:{      } 常规线路 港城路地铁站06：30—18：40 港电路(外高桥电厂9号门)06：50—19：00 本线空调车  单一票价：2.00元 浦交金高
794路 巨峰路地铁站-东波路张杨北路-莱阳路东陆路-莱阳路利津路-五莲路莱阳路-五莲路浦东大道-浦东大道五莲路-浦东大道金桥路-浦东大道居家桥路-浦东大道德平路-浦东大道北洋泾路-民生路栖山路-民生路沈家弄路-民生路张杨路-民生路羽山路-民生路丁香路-世纪公园(民生路锦绣路)-上海科技馆(锦绣路环锦路)-锦绣路花木路-浦建路锦绣路-花木(浦建路杜鹃路)-芳华路沪南路-芳华路白杨路-芳草路白杨路-芳草路沪南路-北蔡(沪南路高科西路)-北中路沪南路-莲溪(莲溪路莲安东路):{      } 常规线路 巨峰路地铁站06：00－23：00 莲溪（莲溪路莲安东路）05：30－22：00 本线空调车  单一票价：2.00元 浦交金高
795路 陆家嘴地铁站-浦城路东昌路-浦城路商城路-浦城路张杨路-浦城路浦电路-浦电路浦东南路-浦电路崂山路-东方路蓝村路-儿童医学中心(东方路龙阳路)-东方路龙阳路-南浦大桥(杨高南路严杨路)-杨高南路高科西路-艾镇(杨高南路浦三路)-同福(杨高南路成山路)-南江苑(杨高南路成山路)-东林(杨高南路板泉路)-杨高南路联民路(新里城)-杨高南路三林路-三林路东明路-三林路环林西路-环林西路永泰路-环林西路春延路-三林城(永泰路泰环路):{      } 常规线路 陆家嘴地铁站07：00－22：30 三林城（永泰路泰环路）06：00－21：30 本线空调车  单一票价：2.00元 浦交上南
797路 东陆新村(利津路凌河路)-利津路巨峰路-双桥路利津路-五莲路双桥路-归昌路五莲路-博兴路归昌路-博兴路凌河路-博兴路牟平路-菏泽路长岛路-长岛路台儿庄路-长岛路张杨北路-金桥路地铁站(金桥路张杨北路):{      } 常规线路 金桥路地铁站（金桥路张杨北路）06：55—19：25 东陆新村（利津路凌河路）06：30—19：00 本线空调车  单一票价：1.00元 浦交杨高
798路 莲溪(莲溪路莲安东路)-莲溪路北中路-莲溪路莲园路-白杨路高科西路-芳草路白杨路-申波路芳草路-芳华路白杨路-龙阳路地铁站(白杨路龙汇路)-白杨路樱花路-樱花路海桐路-樱花路玉兰路-牡丹路玉兰路-浦建路锦绣路-易初莲花(浦建路杨高南路)-东方路蓝村路-东方路峨山路-潍坊路崂山路-潍坊路南泉北路-潍坊路浦东南路-浦东南路东昌路-东方医院(浦东南路浦东大道)-陆家嘴地铁站:{      } 常规线路 陆家嘴地铁站05:30-23:40 莲溪05:25-22:50 本线空调车  单一票价：2.00元 浦交杨高
799路 东方明珠(陆家嘴环路名商路)-花园石桥路东泰路-东方医院(世纪大道浦东南路)-东方医院(浦东大道浦东南路)-浦东大道钱仓路-浦东大道源深路-浦东大道桃林路-浦东大道民生路-浦东大道北洋泾路-浦东大道歇浦路-浦东大道德平路-浦东大道金桥路-浦东大道五莲路-五莲路莱阳路-五莲路兰城路-五莲路菏泽路-五莲路东陆路-五莲路凌河路-凌河路杨高北路-张桥(佳林路金高路)-永业路佳虹路-佳乐路永业路-佳京路永宁路-永宁路佳京路-金高路佳京路-金高路乐园路(张家宅)-金高路巨峰路-华高新村(源华路金高路):{      } 常规线路 东方明珠06:00-23:00 华高新村05:20-22:00 本线空调车  单一票价：2.00元 浦交金高
801路 中山北路中潭路-中潭路远景路-昌化路普陀路-天目西路恒丰路-恒丰路汉中路-新闸路成都北路-新闸路地铁站-长沙路北京西路-北京东路福建中路-江西中路北京东路-江西中路汉口路-新北门(人民路丽水路)-小东门(人民路东门路)-中山南路复兴东路-中山南路董家渡路-中山南路多稼路-南浦大桥(沪军营路中山南路):{      } 常规线路 中山北路中潭路06：00-19：00 南浦大桥06：00-19：00 本线空调车  单一票价：2.00元 浦交上南
802路 上海火车站(南广场)-西藏北路蒙古路-西藏中路北京东路-人民广场(西藏中路福州路)-人民广场(西藏中路广东路)-西藏南路淮海东路-老西门(西藏南路复兴中路)-西藏南路陆家浜路-陆家浜路大兴街-陆家浜路跨龙路-陆家浜路海潮路-南浦大桥(沪军营路中山南路):{      } 常规线路 上海火车站（南广场）06：00-19：00 南浦大桥06：30-19：00 本线空调车  单一票价：2.00元 浦交上南
803路 上海南站(北广场)-浦北路柳州路-浦北路桂林路-浦北路桂林西街-虹漕南路江安路-沪闵路虹梅南路(西南汽车站)-古美五村(顾戴路虹梅路)-顾戴路古美路-顾戴路万源路-顾戴路龙茗路-顾戴路虹莘路-顾戴路新镇路-七莘路华中路-七莘路华友路-七莘路中谊路-七莘路华茂路-七莘路富强街-七宝(七莘路漕宝路)-新龙路七莘路-中春路宝北村-中春路沪星村-中春路沪青平公路-华翔路老沪青路-华翔路范巷村-华翔路建设村-华翔路西厍-华翔路红星村-华翔路北翟路-诸翟(纪翟路老北翟路)-保乐路纪翟路-保乐路金丰路-金丰二村(金丰路运乐路)-金丰小区(金辉路保乐路):{      } 常规线路 上海南站05:30-22:30 金丰小区05:30-22:30 本线空调车  多级票价：2—6元 汇华巴士
804路 华泾小区(建华路长华路)-华泾路龙吴路-徐浦大桥(龙吴路华发路)-龙吴路罗秀路-罗秀路龙川路-长桥新村(长桥路罗香路)-上海中学(上中西路龙临路)-上中西路天等路-凌云路嘉川路-梅陇路虹梅南路-沪闵路虹漕南路-江安路桂平路-浦北路桂江路-虹漕南路浦北路-钦州南路桂林路-桂林路漕宝路-桂林路宜山路-钦州北路桂林路-虹漕路钦州北路-宜山路桂箐路-宜山路虹许路-虹梅路航新花苑-虹桥镇(虹梅路吴中路)-环镇南街万源路-万源路吴中路-王家浜前宅(虹中路万源路)-虹中路陆春路-虹中路延安西路-延安西路程家桥路-金汇路红松路-虹井路红松路-青杉路白樟路-白樟路老虹井路:{      } 常规线路 华泾小区（建华路长华路）06：00－21：45 白樟路老虹井路05：10－20：40 本线空调车  多级票价：2—5元 汇华巴士
806路 卢浦大桥(鲁班路龙华东路)-鲁班路瞿溪路-斜土路打浦路-打浦桥(徐家汇路瑞金南路)-肇嘉浜路大木桥路-肇嘉浜路枫林路-肇嘉浜路吴兴路-天平路广元路-新华路番禺路-香花桥(新华路定西路)-虹桥开发区(延安西路娄山关路)-虹桥路水城路-虹桥路虹许路-虹桥路虹梅路-程家桥(虹桥路程家桥路)-上海动物园(虹桥路虹井路)-虹桥机场(一号航站楼):{      } 常规线路 虹桥机场06：00-23：00 卢浦大桥（鲁班路龙华东路）06：00-21：30 本线空调车  多级票价：2－5元 空港巴士
807路 虹桥机场(一号航站楼)-迎宾三路机场新村-上海动物园(虹桥路虹井路)-哈密路虹桥路-哈密路青溪路-中新泾(哈密路可乐路)-哈密路仙霞路-马家桥(哈密路泉口路)-哈密路新渔路-金沙江路真北路-真光路金沙江路-真源小区(真光路梅川路)-真光路曹安路-真光新村(真光路铜川路)-真光路金鼎路-高陵路桃浦路-清涧新村(清涧路万镇路):{      } 常规线路 虹桥机场05:30-23:00 清涧新村05:30-22:30 本线空调车  单一票价：2.00元 巴士四汽
808路 上海体育馆(零陵路斜土路)-上海体育场(天钥桥路中山南二路)-上海游泳馆(中山南二路龙华西路)-中山西路漕溪北路-中山西路宜山路-西区汽车站(中山西路吴中路)-中山西路安顺路-仙霞路遵义路-天山路娄山关路-天山路古北路-天山路芙蓉江路-天山路威宁路-天山路哈密路-天山西路剑河路-金钟路剑河路-淞虹路北翟路-祁连山南路云岭西路-同普路棕榈路-棕榈路花家浜路(金丰新村)-丰庄路清峪路-丰庄路新侯路-丰庄路丰庄北路-轻纺市场(曹安路丰庄路)-双河路金鼎路:{      } 常规线路 上海体育馆05:30-22:30 双河路金鼎路05:30-22:30 本线空调车  多级票价：2－3元 巴士四汽
809路 龙华机场(丰谷路机场西路)-龙华(龙华西路龙华路)-龙华(龙华西路天钥桥路)-龙漕路田东路-漕河泾(漕宝路沪闵路)-漕宝路习勤路-柳州路田林路-柳州路宜山路-宜山路桂林路-宜山路虹漕路-宜山路桂箐路-虹梅路航新花苑-虹桥镇(虹梅路吴中路)-虹梅路华光路-虹桥路虹梅路-程家桥(虹桥路程家桥路)-红松路虹井路-红松路黄桦路-黄桦路红松路-龙柏新村(绿苑路红松路):{      } 常规线路 龙华机场05:30-22:30 龙柏新村05:30-22:30 本线空调车 单一票价：2.00元 巴士四汽
810路 曲阳新村(玉田支路赤峰路)-曲阳路中山北二路(上海商务中心)-大柏树曲阳路-江湾(逸仙路仁德路)-逸仙路三门路-高境庙(逸仙路殷高路)-长江南路何家湾路-西塘桥(长江南路长逸路)-长逸路淞肇路-长逸路淞良路-淞南路淞发路-淞南四村(淞南路长江路)-长江路长江南路-长江西路三转炉-长江西路江杨南路-泗塘新村(长江西路虎林路)-爱辉路长江西路-爱辉路呼玛路-呼玛新村(通河路呼兰路):{      } 常规线路 曲阳新村（玉田支路赤峰路）06:00-19:00 呼玛新村（通河路呼兰路）06:00-19:30 本线空调车  多级票价：2－3元 巴士三汽
812路 周家嘴路军工路-周家嘴路爱国路-内江路周家嘴路-内江路控江路-敦化路靖宇东路-营口路靖宇中路-营口路佳木斯路-营口路国顺东路-营口路安波路-翔殷路国和路(浣纱浜)-五角场翔殷路-邯郸路国定路-复旦大学(邯郸路国顺路)-邯郸路运光路(运光新村)-大柏树逸仙路-逸仙路纪念路-江湾(逸仙路仁德路)-江湾医院(场中路新市北路)-场中路沽源支路-场中路江杨南路-阳曲路场中路-阳曲路临汾路-阳曲路保德路-保德路平顺路-保德路共和新路-彭浦新村(三泉路保德路)-三泉路共康路-长临路共康八村-长临路长江西路-长临路场北路-长临路南蕰藻路-南蕰藻路刘场路-南蕰藻路场北支路:{      } 常规线路 周家嘴路军工路06:00－22:00 南蕰藻路场北支路05:45－22:00 本线空调车  单一票价：2.00元 宝山巴士
813路 杨浦大桥(松潘路杭州路)-杨树浦路临青路-杨树浦路宁武路-隆昌路杨树浦路-隆昌路平凉路-隆昌路长阳路-隆昌路周家嘴路-隆昌路控江路-营口路靖宇中路-营口路佳木斯路-营口路国顺东路-营口路安波路-中原路民星路-中原路国和路-中原路市光路-中原路殷行路-殷行路包头路-上柴厂(殷行路军工路)-东方国际水产中心(孙家宅)-军工路临江码头-军工路闸北电厂-陈家宅[军工路淞军路]-张华浜(逸仙路长江路)-北张华浜(逸仙路安达路)-同济路泰和路-同济路水产路-水产路牡丹江路-永清路水产路-永清路双城路-永清路永乐路-永清路海江路-永清路宝杨路-友谊支路友谊路-盘古路友谊支路-宝山(盘古路长江大堤):{      } 常规线路 杨浦大桥（松潘路杭州路）05:30-19:30 宝山（盘古路长江大堤）06:00-20:45 本线空调车  单一票价：2.00元 宝山巴士
815路 通耀路耀龙路-新世纪花苑(耀华路西营路)-德州路西营路-德州路长清路-德州路灵岩南路-上南路德州路-成山路上南路-成山路云台路-成山路东明路-同福(成山路杨高南路)-艾镇(杨高南路浦三路)-杨高南路高科西路-南浦大桥(杨高南路严杨路)-易初莲花(杨高南路浦建路)-杨高南路峨山路-世纪大道丁香路-丁香路合欢路-丁香路民生路-丁香路长柳路-丁香路金松路-芳甸路杨高中路-云山路银山路-云山路灵山路-金杨新村(金杨路云山路)-金杨路金口路-金杨路金桥路-张杨北路博兴路-张杨北路五莲路-五莲路菏泽路-五莲路东陆路-五莲路凌河路-五莲路归昌路-巨峰路五莲路-金高路巨峰路-南行(金高路行泰路)-高行(金高路东靖路)-金高路东靖路-金高路俱进路-行西(杨高北路五洲大道)-外高桥保税区(杨高北路洲海路)-外高桥保税区南站(德林路富特西二路)-杨高北路航津路-航津路地铁站(杨高北路冬融路)-海关(杨高北路夏碧路)-花山路杨高北路-大同路花山路-大同路清溪路-市七医院(大同路石家街)-和龙路清溪路-高桥(和龙路清溪路):{      } 常规线路 通耀路耀龙路06：00－21:00 高桥（和龙路清溪路）06：00－20：00　 本线空调车  多级票价：2—7元 浦交金高
816路 闵行(华坪路沪闵路)-沪闵路江川路-沪闵路鹤庆路-沪闵路东川路-公交停车场-沪闵路剑川路-沪闵路灯辉路-沪闵路金塔路-北桥(沪闵路北松公路)-沪闵路元江路-精神病院(沪闵路向阳路)-颛桥(沪闵路颛盛路)-沪闵路贵都路-徐家湾桥(沪闵路金都路)-沪闵路银都路-春申桥(春申路轻轨站)-沪闵路二汽莘庄场-莘庄(沪闵路莘松路)-莘庄地铁站北广场-沪闵路报春路-莲花路地铁站(沪闵路)-沪闵路虹梅南路(西南汽车站)-沪闵路桂林路-沪闵路上海南站-沪闵路老沪闵路-漕河泾(沪闵路漕宝路)-漕溪路田林东路-漕溪北路裕德路-徐家汇漕溪北路-肇嘉浜路天平路(徐家汇)-衡山路高安路-东平路衡山路:{      } 常规线路 闵行04:45-21:30 东平路衡山路06:00-22:45 本线空调车  单一票价：2.00元 闵汽联
817路 上海火车站(北广场)-中兴路共和新路-中兴路西藏北路-西藏北路芷江西路-中山北路西宝兴路-中山北一路花园路-中山北一路广中路-玉田路中山北一路-玉田路曲阳路-赤峰路密云路-赤峰路四平路-四平路国权路-四平路国定路-五角场淞沪路-国和路政通路-长海路黑山路-长海医院(长海路中原路)-中原路民星路-中原路国和路-中原路市光路-开鲁路中原路-开鲁新村(开鲁路世界路):{      } 常规线路 上海火车站（北广场）05：30-22：00 开鲁新村（开鲁路世界路）05：30-21：00 本线空调车  单一票价：2.00元 宝山巴士
818路 泰东路渡口-东方医院(浦东南路浦东大道)-浦东南路东昌路-第一八佰伴(浦东南路张杨路)-浦东南路浦电路-浦东南路宁阳路-浦东南路浦建路-浦东南路浦三路-浦东南路华丰路-浦东南路高科西路-浦东南路洪山路-上南路浦东南路-昌里路历城路-昌里路长清路-德州路长清路-德州路西营路-西营路德州路-新世纪花苑(耀华路西营路)-通耀路耀龙路:{      } 常规线路 泰东路渡口06:00-23:40 通耀路耀龙路04:50-23:40 本线空调车  单一票价：2.00元 巴士六汽
819路 东绣路锦和路-东建路东绣路-东建路锦和路-东绣路锦安西路-易初莲花(浦建路杨高南路)-东方路蓝村路-东方路峨山路-东方路浦电路-东方路潍坊路-东方路张杨路-东方路乳山路-东方路栖霞路-浦东大道钱仓路-浦东大道源深路-浦东大道民生路-浦东大道北洋泾路-崮山路浦东大道-崮山路博山路-泾东新村(博山路崮山路)-博山东路万德路-罗山新村(德平路博山东路)-德平路浦东大道-黄兴路控江路-控江新村(黄兴路抚顺路)-黄兴路桥(黄兴路国权路)-黄兴路国顺路-五角场淞沪路-政民路国定路-国定路政立路-政立路武川路-武川路政立路-吉浦路仁德路:{      } 常规线路 东绣路锦和路06：20-19：30 吉浦路仁德路06：00-19：00 本线空调车  单一票价：2.00元 巴士一汽
820路 长桥新村(龙临路上中西路)-罗香路长桥路-上海中学(长桥路上中路)-龙川北路上中路-龙川北路百色路-园南二村(百色路平福路)-上海植物园(龙吴路百色路)-龙吴路黄石路-龙吴路龙漕路-龙华(龙吴路龙华西路)-漕溪北路裕德路-徐家汇漕溪北路-肇嘉浜路枫林路-肇嘉浜路大木桥路-打浦桥(瑞金南路斜土路):{      } 常规线路 长桥新村（龙临路上中西路）05:55-18:30 打浦桥（瑞金南路斜土路）06:30-19:00 本线空调车  单一票价：2.00元 巴士二汽
822路 晋元路海宁路-上海火车站恒丰路-中山北路交通路-交通路宜川路-交通路志丹路-交通路双山路-棉花仓库(交通路新泉路)-杨家桥(交通路真北路)-交通路真南路(同济大学沪西校区)-真南路二号桥-真南路祁连山路-绿杨桥(真南路古浪路)-真南路南大路-真南路众仁路-沪宜公路古猗园-南翔镇(沪宜公路解放街)-机床厂(沪宜公路翔江公路)-化肥厂(沪宜公路嘉美路)-大桥头(沪宜公路新勤路)-卫生学校(沪宜公路陆沈路)-沪宜公路马陆卫生院-马陆镇(宝安公路沪宜公路)-宝安公路育英街-宝安公路永盛路:{      } 常规线路 晋元路海宁路06：30-18：30 宝安公路永盛路06：30-18：30 本线空调车  多级票价：2—6元 巴士三汽
823路 上海火车站(北广场)-中兴路共和新路-中兴路西藏北路-中兴路止园路-中兴路鸿兴路-东宝兴路中兴路-东宝兴路芷江中路-西宝兴路中山北路-公兴桥(西宝兴路柳营路)-北宝兴路洛川东路-北宝兴路民晏路-广中路广粤路-广中路水电路-水电路广中路-新中新村(水电路广灵二路)-水电路广灵四路-水电路汶水东路-凉城新村(车站南路凉城路)-凉城路车站北路-水电路奎照路-江湾(新市北路万安路)-丰镇新村(新市北路丰镇路):{      } 常规线路 上海火车站（北广场）06：50-22：00 丰镇新村（新市北路丰镇路）06：00-21：00 本线空调车  多级票价：2－3元 宝山巴士
824路 长桥新村(龙临路上中西路)-罗香路长桥路-长桥新村(长桥路罗香路)-龙川路罗秀路-龙川路上中路-龙川北路上中路-百色路龙川北路-园南二村(百色路平福路)-上海植物园(龙吴路百色路)-龙吴路龙水南路-龙吴路黄石路-新龙华(龙吴路石龙路)-龙吴路龙漕路-龙华(龙吴路龙华西路)-上海游泳馆(龙华西路中山南二路)-漕溪北路裕德路-徐家汇漕溪北路-肇嘉浜路天平路(徐家汇)-衡山路高安路-衡山路复兴中路-宝庆路淮海中路-华山路延安中路-静安寺(华山路南京西路)-胶州路北京西路-胶州路康定路-余姚路胶州路-余姚路延平路-忻康里(余姚路康定路):{      } 常规线路 长桥新村（龙临路上中西路）05：40-21：30 忻康里（余姚路康定路）06：30-22：30 本线空调车  多级票价：2－4元 巴士六汽
825路 广顺路定威路-天山西路协和路-天山西路福泉路-天山西路平塘路-天山西路新泾三村-天山西路剑河路-天山路哈密路-天山路威宁路-天山路天中路-天山路芙蓉江路-天山路娄山关路-中山西路天山路-长宁路中山西路-中山公园(长宁路汇川路)-愚园路安西路-愚园路江苏路-愚园路镇宁路-愚园路乌鲁木齐北路-静安寺(赵家桥路):{      } 常规线路 广顺路定威路05:30-22:30 静安寺05:30-22:30 本线空调车  单一票价：2.00元 巴士四汽
827路 番禺路淮海西路-虹桥路凯旋路-虹桥路长顺路-虹桥路伊犁路-虹桥路古北路-水城南路虹桥路-水城路仙霞路-水城路茅台路-茅台路威宁路-茅台路北虹路-北虹路新渔路-真北路金沙江路-真北路怒江北路(居家厍)-梅川路真北路-真源小区(真光路梅川路)-万镇路曹安路-金汤路高陵路-高陵路铜川路-高陵路桃浦路-真建新村(桃浦路祁连山南路)-桃浦路靖边路-桃浦路定边路:{      } 常规线路 番禺路淮海西路05:30-22:30 桃浦路定边路05:30-22:30 本线空调车  单一票价：2.00元 巴士五汽
829路 威宁路仙霞路-水城路茅台路-天山路芙蓉江路-天山路娄山关路-中山西路天山路-中山西路长宁路-中山北路华东师大-中山北路曹杨路-陆家宅(中山北路武宁路)-中山北路光新路-中山北路交通路-中山北路普善路-中山北路西宝兴路-中山北一路花园路-中山北一路广中路-玉田路中山北一路-玉田路曲阳路-赤峰路密云路-东体育会路甘河路:{      } 常规线路 威宁路仙霞路05:30-22:30 东体育会路甘河路05:30-22:30 本线空调车  单一票价：2.00元 上服公交
830路 钦州南路虹漕南路-钦州南路桂林路-上海师大(桂林路冠生园路)-桂林路漕宝路-桂林路田林路-田林路柳州路-柳州路宜山路-宜山路市六医院-宜山路中山西路-宜山路蒲汇塘路-南丹路宜山路-南丹路漕溪北路-徐家汇漕溪北路-宛平路衡山路-衡山路高安路-衡山路复兴中路-宝庆路淮海中路-常熟路华山路-静安寺(华山路南京西路)-胶州路北京西路-胶州路康定路-胶州路余姚路-长寿路常德路-陕西北路安远路-江宁路澳门路-光新路中山北路-石泉路汉阴路(棉纺新村)-旬阳路华池路-铜川路府村路-曹杨路铜川路-新村路真华路-新村路真金路-万里城(富水路水泉路):{      } 常规线路 钦州南路虹漕南路06:00-21:00 万里城05:50-21:00 本线空调车  单一票价：2.00元 巴士新新
836路 肇嘉浜路天平路(徐家汇)-虹桥路恭城路(徐家汇)-虹桥路宜山路-虹桥路凯旋路-虹桥路长顺路-虹桥路伊犁路-虹桥路古北路-古北路兴义路-茅台路芙蓉江路-茅台路水城路-茅台路威宁路-威宁路仙霞路-仙霞路青溪路-仙霞路哈密路-仙霞西路剑河路-平塘路甘溪路-平塘路泉口路-平塘路天山西路-屈家桥(北翟路淞虹路)-北翟路外环线-汤更浪(北翟路绥宁路)-六号桥(北翟路吴北路)-何家浪(北翟路东美路)-华漕(北翟路华江路)-华漕新村(华江路北翟路)-华漕(北华路):{      } 常规线路 肇嘉浜路天平路05:30-22:30 华漕05:30-22:30 本线空调车  单一票价：2.00元 巴士四汽
837路 上海火车站(南广场)-天目西路恒丰路-长寿路西康路-长寿路常德路-长寿路胶州路-长寿路叶家宅路-武宁新村(武宁路凯旋北路)-中山北路曹杨路-曹杨五村(梅岭支路梅岭南路)-兰溪路梅岭南路-枣阳路杏山路-长风公园(金沙江路枣阳路)-怒江北路中江路-芝巷小区(中江路梅川路)-梅川路丹巴路-梅川新村(梅川路丹巴路)-梅川路真北路-真源小区(真光路梅川路)-真光路清峪路-清峪路真光路-清峪路万镇路-延川路万镇路-吉镇路延川路-梅川路吉镇路-轻纺市场(曹安路丰庄路)-丰庄北路丰庄路-延川路丰庄北路-真南新村(延川路祁连山南路):{      } 常规线路 上海火车站05:30-23:30 真南新村05:30-22:30 本线空调车  多级票价：2－3元 巴士六汽
838路 美丽园(南京西路延安西路)-静安寺(华山路南京西路)-万航渡路镇宁路-曹家渡(万航渡路长寿路)-武宁新村(武宁路凯旋北路)-曹杨路兰溪路-曹杨八村(武宁路南石一路)-真如西村(武宁路杨柳青路)-真如西村(大渡河路北石路)-大渡河路铜川路-真北新村(大渡河路桃浦路)-桃浦路真北路(杨家桥)-桃浦路真光路-清涧新村(桃浦路高陵路)-万镇路金鼎路-金鼎路祁连山南路-祁连山路绥德路-真南路祁连山路-真南路敦煌路-真南路武威路(张家栅)-雪松路武威路-雪松路绿杨路(桃浦六村)-白丽路银杏路(桃浦十村)-雪松路银杏路(桃浦七村):{      } 常规线路 美丽园06:00-23:00 雪松路银杏路05:30-22:00 本线空调车  单一票价：2.00元 巴士六汽
